thresh,seas,missing
22.057483980732577,21.63697513270728,False
22.096193682762884,21.667744362386518,False
22.133742067890783,21.698764738206304,False
22.17000016243227,21.729681346171557,False
22.2041936935917,21.760303947510334,False
22.23645175810783,21.790146038669192,False
22.266645283852853,21.819016628205652,False
22.29567759113927,21.846971359527373,False
22.323354991789788,21.874318526949978,False
22.350129182877083,21.90128671829747,False
22.375935609879036,21.927693212754765,False
22.40109692235147,21.953580794579477,False
22.425419505949947,21.979452138085485,False
22.45041946288078,22.005516200712705,False
22.477064618756692,22.03203761913346,False
22.50416133634506,22.05871896355177,False
22.531225856657954,22.08574156200028,False
22.558322635773692,22.11330242518764,False
22.586258143763388,22.14108957083066,False
22.614193590225714,22.169102453658663,False
22.64135488694714,22.197441885870948,False
22.668322667767928,22.226216229525477,False
22.6952258940666,22.255487602934352,False
22.722516225999406,22.285194346918917,False
22.749419452298074,22.314905602624158,False
22.774903352798958,22.3445273780206,False
22.800193700482776,22.374397292174077,False
22.825032363399387,22.404413081423773,False
22.848258147701145,22.434151406735975,False
22.869290394936844,22.463194943557188,False
22.888258140317863,22.491256451264327,False
22.905032287105445,22.51825171365299,False
22.92167739868165,22.544725884063876,False
22.939096721526123,22.57068422645794,False
22.957677361273007,22.59662301834924,False
22.978322502874562,22.622850554053407,False
22.99941926771595,22.649266825769974,False
23.022451536117067,22.675650764635712,False
23.045677320418825,22.70210087411394,False
23.06922572966545,22.729054028543818,False
23.094064392582066,22.756679413865243,False
23.118709564208988,22.78491086075652,False
23.14425798231556,22.8132693849118,False
23.171806384671115,22.84136021966387,False
23.199709633857974,22.86886078444215,False
23.227257974686164,22.89573573800834,False
23.255064447464488,22.922472335152253,False
23.282677367425737,22.949122458653783,False
23.309967699358545,22.97570866769001,False
23.335257985514986,23.001917404701445,False
23.36029026277604,23.027196749053207,False
23.38512898722003,23.05112411180057,False
23.410419273376462,23.07397019030394,False
23.43525799782046,23.096089145887866,False
23.45958058141894,23.117698288365446,False
23.48364509459466,23.138666780562016,False
23.507838642981756,23.15870738343212,False
23.531387015311957,23.17747571090261,False
23.553967685084196,23.194537144207814,False
23.596999943640935,23.225107865061418,False
23.617322497214058,23.239773630620803,False
23.636677348229206,23.25402583168076,False
23.655709611215908,23.2677020498824,False
23.67409669814572,23.280814315620347,False
23.691645056201573,23.29289041389082,False
