time_start,time_end,time_peak,date_start,date_end,date_peak,index_start,index_end,index_peak,duration,duration_moderate,duration_strong,duration_severe,duration_extreme,intensity_max,intensity_mean,intensity_var,intensity_cumulative,intensity_max_relThresh,intensity_mean_relThresh,intensity_var_relThresh,intensity_cumulative_relThresh,intensity_max_abs,intensity_mean_abs,intensity_var_abs,intensity_cumulative_abs,category,rate_onset,rate_decline,n_events
723979,723983,723979,1983-03-10,1983-03-14,1983-03-10,433,437,433,5,5,0,0,0,0.7888908589887969,0.7149234054196036,0.045230752095344995,3.574617027098018,0.17500033224787082,0.09305155231107101,0.04731394174906873,0.46525776155535503,14.1400003433228,14.097999954223638,0.04261479284181114,70.48999977111819,Moderate,0.24551944121701297,0.07537575147972299,83
724915,724928,724927,1985-10-01,1985-10-14,1985-10-13,1369,1382,1381,14,14,0,0,0,2.3669149372414005,1.9607400615468342,0.20543057144364804,27.45036086165568,0.8868381254134192,0.4115807994719431,0.23683727459165987,5.762131192607203,22.3899993896484,22.451428685869484,0.2949543459817211,314.3200016021728,Moderate,0.052024828676115645,0.34039085122948737,83
725144,725155,725152,1986-05-18,1986-05-29,1986-05-26,1598,1609,1606,12,12,0,0,0,3.098080889355309,2.6256629348378007,0.3806382261146114,31.507955218053606,1.2698716563563544,0.8372097651163886,0.3622681244259949,10.046517181396663,21.3600006103516,20.618333339691176,0.629190416725849,247.42000007629412,Moderate,0.1377582545577485,0.4349798069215761,83
725631,725636,725635,1987-09-17,1987-09-22,1987-09-21,2085,2090,2089,6,6,0,0,0,2.051479703313884,1.840382879896703,0.10501659137870537,11.042297279380218,0.3616121353641617,0.16710777692896053,0.10101935474233531,1.0026466615737633,23.8799991607666,23.785000165303533,0.14852069137866997,142.7100009918212,Moderate,0.11209445655405641,0.2722826228003458,83
726334,726338,726337,1989-08-20,1989-08-24,1989-08-23,2788,2792,2791,5,5,0,0,0,2.1179262309408315,2.0103924792371863,0.06660529858542287,10.051962396185932,0.3039365583850433,0.18849056366951586,0.06885968832672942,0.9424528183475793,26.1200008392334,26.06599998474122,0.09645764875495831,130.3299999237061,Moderate,0.08123667213789634,0.17591461749395165,83
726486,726490,726488,1990-01-19,1990-01-23,1990-01-21,2940,2944,2942,5,5,0,0,0,0.95648759339519,0.885675462194498,0.04461299772478425,4.42837731097249,0.20767737357848048,0.1353678069576066,0.044936018785237904,0.6768390347880331,14.3699998855591,14.3,0.05830961053907351,71.5,Moderate,0.06779536617558221,0.10025588491016642,83
726503,726507,726505,1990-02-05,1990-02-09,1990-02-07,2957,2961,2959,5,5,0,0,0,0.8592029108715113,0.7824910648425192,0.05332190811335906,3.912455324212596,0.21464512732718433,0.13807718215448156,0.05671499304792177,0.6903859107724077,14.039999961853,13.963999748229961,0.049638708724729544,69.8199987411498,Moderate,0.08147437352865054,0.05632883073763928,83
726518,726527,726521,1990-02-20,1990-03-01,1990-02-23,2972,2981,2975,10,10,0,0,0,1.1460110137799493,0.8842017164229782,0.19229500041952405,8.842017164229782,0.565645574754285,0.30343238399876016,0.19266430131506718,3.034323839987602,14.3100004196167,14.064000129699718,0.18073191698740326,140.64000129699718,Moderate,0.14014572206126275,0.09428431040125017,83
726538,726547,726539,1990-03-12,1990-03-21,1990-03-13,2992,3001,2993,10,8,2,0,0,1.7309028126528325,1.1203925260395622,0.2632657867995263,11.203925260395621,1.1057097773397917,0.4596709023752464,0.2736671862951389,4.596709023752464,15.1300001144409,14.588999938964838,0.2525648308345155,145.88999938964838,Strong,0.6502190646866269,0.13147387611700173,83
726605,726610,726608,1990-05-18,1990-05-23,1990-05-21,3059,3064,3062,6,6,0,0,0,2.2848035672686073,2.0747908848397087,0.1652378041483669,12.448745309038252,0.5393551365021452,0.3363336152928043,0.14619480832881201,2.018001691756826,20.0100002288818,19.745000203450534,0.32638157594416,118.4700012207032,Moderate,0.14933338566654544,0.17199617866750855,83
727332,727336,727335,1992-05-14,1992-05-18,1992-05-17,3786,3790,3789,5,5,0,0,0,2.1618196675451387,1.8483653708986545,0.1717757419032781,9.241826854493272,0.47935571978173996,0.1831874453636992,0.15644118638230825,0.915937226818496,19.4500007629395,19.02800025939942,0.2974826286826853,95.1400012969971,Moderate,0.17727203252766038,0.5327215446883405,83
728135,728139,728136,1994-07-26,1994-07-30,1994-07-27,4589,4593,4590,5,5,0,0,0,2.4654282025532446,2.263477564234517,0.17377163704051957,11.317387821172584,0.4308381234445413,0.2420257051529454,0.1726761395931435,1.210128525764727,26.5499992370605,26.387999725341803,0.1797104326408806,131.939998626709,Moderate,0.40396144065793277,0.16501373586132825,83
728143,728147,728145,1994-08-03,1994-08-07,1994-08-05,4597,4601,4599,5,5,0,0,0,2.338346532667778,2.205754858920963,0.1477217444323396,11.028774294604816,0.4017414708291369,0.2739873381583983,0.14882217086787902,1.3699366907919917,26.7199993133545,26.584000015258802,0.1583163896251971,132.920000076294,Moderate,0.21436867126262554,0.22472647304005378,83
728500,728504,728503,1995-07-26,1995-07-30,1995-07-29,4954,4958,4957,5,5,0,0,0,2.412952758125936,2.283478021998176,0.07318819636384437,11.41739010999088,0.40496784333264557,0.26202616291660447,0.08020889742503118,1.3101308145830224,26.5799999237061,26.408000183105457,0.106094216275744,132.0400009155273,Moderate,0.11813324949624006,0.2533820846653268,83
