thresh,seas,missing
14.357677401265784,13.992691219625414,False
14.311870977955476,13.955087640182326,False
14.26722582232567,13.918498422560713,False
14.224645156245069,13.882611513323107,False
14.183483846725949,13.847433680193944,False
14.14329028898669,13.813343898889784,False
14.10341931927588,13.78028727774128,False
14.065161240485399,13.748193887157532,False
14.02754833775181,13.717233663884514,False
13.991612843544244,13.687442701472518,False
13.957225741109532,13.658433000691923,False
13.923677355243306,13.630050265540785,False
13.891419290727177,13.602481424256421,False
13.860612841575369,13.575886094878124,False
13.830677349336677,13.55036137758135,False
13.802935424927734,13.525760959536466,False
13.775387022572172,13.502205057241175,False
13.748870883449426,13.479246439943406,False
13.722903147051404,13.456755433025924,False
13.697419277314212,13.43479056480456,False
13.673096706021212,13.41351229216391,False
13.649806373350078,13.393059626406535,False
13.627419287158594,13.37350477262658,False
13.607290255638858,13.354798854782272,False
13.587935435387394,13.33685164111334,False
13.56954834845758,13.319610495237095,False
13.551677371609596,13.303280695998334,False
13.534258018001434,13.287815623502459,False
13.517290287633097,13.273229564721532,False
13.500967702557963,13.259738324844655,False
13.485161227564657,13.247082486243363,False
13.469999928628242,13.234920669510917,False
13.45580636301348,13.223535602617483,False
13.443225725235475,13.213113014263644,False
13.43148379787322,13.203692005168085,False
13.419870905722343,13.195274078879144,False
13.410064475767074,13.18770132904546,False
13.401677371609594,13.18079705098149,False
13.394580619565902,13.17466877080308,False
13.388258048026795,13.16910218722803,False
13.38277417459796,13.164135648806445,False
13.378709645425126,13.159790209804552,False
13.375806414696484,13.156380179376743,False
13.373741912841805,13.153595008350996,False
13.372225779871794,13.151248592193422,False
13.37125804655014,13.149331155580924,False
13.370806423310313,13.147931051178977,False
13.370806423310313,13.14708437196419,False
13.37158062227311,13.147161822523763,False
13.37351608891641,13.148379960215372,False
13.37596769640523,13.150617723330868,False
13.379645126096664,13.154016475460924,False
13.384483854232295,13.15856719366616,False
13.390419320137271,13.16398940583675,False
13.396999962099137,13.170491398272722,False
13.404741890199727,13.178244612415764,False
13.413128994357203,13.187059560658579,False
13.422483831836335,13.196787359732612,False
13.433128990665564,13.207503954426075,False
13.45699995102421,13.230706448966965,False
13.469903195288877,13.24296752054249,False
13.483645137663812,13.255840668526615,False
13.49790320242605,13.268998800771504,False
13.513064501362464,13.28238627358266,False
13.528870945592082,13.295905335091659,False
13.544999977850146,13.3092913038525,False
13.560483834051318,13.322691559226847,False
13.575645132987736,13.336628696669116,False
13.590999953977526,13.351109484334003,False
13.60712898623559,13.366422665604112,False
13.624354805484899,13.382429132032005,False
13.642290299938574,13.399097301788068,False
13.660548363962485,13.416324160261993,False
13.679580626949193,13.43427588507792,False
13.698709666344431,13.453313781835236,False
13.71870966265279,13.473795772342813,False
13.740645156368139,13.495760581414318,False
13.763225795376691,13.519100681427986,False
13.787612896580855,13.543359647685312,False
13.81277420905329,13.56861718538713,False
13.840709698584776,13.594633426618934,False
13.869096799050613,13.621122636098736,False
13.898774220866548,13.64821189109056,False
13.929290353098228,13.676182415155694,False
13.95993550823581,13.704895852373832,False
13.991612926606212,13.734036389396858,False
14.024516136415542,13.763597258643752,False
14.057548412199944,13.793759676449028,False
14.09096777516027,13.82451687666588,False
14.125161306319702,13.856115493212206,False
14.160967777621364,13.888627712256351,False
14.20116132305515,13.922583648643778,False
14.244451652034641,13.958096844763299,False
14.289871018932715,13.99540340854706,False
14.336000030271473,14.034574774281676,False
14.384129068928384,14.075850809738236,False
14.434000039869742,14.119396940444018,False
14.48509681455551,14.164842462242076,False
14.537032287351552,14.211650492705946,False
14.589612936204485,14.260195495544659,False
14.645096785022368,14.310491006207096,False
14.702709684064311,14.362392653001953,False
14.761225829585909,14.41589592449539,False
14.823483891640944,14.471134665030466,False
14.886193558477588,14.528125416865894,False
14.950516134692776,14.58652680167059,False
15.018193534112743,14.646123765061535,False
15.089677410741004,14.707124593051917,False
15.165935497899207,14.769969920752075,False
15.243161318379064,14.835291373997723,False
15.323354856429564,14.902719001015626,False
15.402838719275692,14.972233251374737,False
15.485419377973004,15.044222123515866,False
15.571935518326299,15.118399881870193,False
15.659677480882214,15.194356721562094,False
