time_start,time_end,time_peak,date_start,date_end,date_peak,index_start,index_end,index_peak,duration,duration_moderate,duration_strong,duration_severe,duration_extreme,intensity_max,intensity_mean,intensity_var,intensity_cumulative,intensity_max_relThresh,intensity_mean_relThresh,intensity_var_relThresh,intensity_cumulative_relThresh,intensity_max_abs,intensity_mean_abs,intensity_var_abs,intensity_cumulative_abs,category,rate_onset,rate_decline,n_events
723585,723589,723586,1982-02-09,1982-02-13,1982-02-10,39,43,40,5,4,1,0,0,0.5358641604586545,0.3993995821684869,0.07674346936234375,1.9969979108424347,0.31722563466713893,0.1801421897642058,0.07701847748728533,0.900710948821029,13.6999998092651,13.560000228881842,0.07668097299006789,67.80000114440921,Strong,0.32516624829693974,0.0823673901038323,192
723698,723707,723705,1982-06-02,1982-06-11,1982-06-09,152,161,159,10,3,5,2,0,2.286765082293602,1.6575290660139697,0.5324329046673943,16.575290660139697,1.5665804339993983,0.949386707428977,0.520533253874516,9.49386707428977,22.0799999237061,21.17099971771241,0.8148182005617465,211.70999717712408,Severe,0.2145781496208978,0.736474591978105,192
723738,723750,723746,1982-07-12,1982-07-24,1982-07-20,192,204,200,13,8,4,1,0,2.50630656284752,1.6429831768776033,0.5126829987641249,21.358781299408843,1.6976122087048005,0.8112855234453688,0.5172816335203572,10.546711804789794,26.2199993133545,25.219230945293717,0.5931721625711633,327.8500022888183,Severe,0.18240979029289783,0.43616116546187755,192
723803,723814,723806,1982-09-15,1982-09-26,1982-09-18,257,268,260,12,12,0,0,0,1.3691874398747252,1.061211843760942,0.2056246564928278,12.734542125131302,0.644710060857971,0.33637633887669577,0.2029013375640094,4.036516066520349,23.4300003051758,22.927499930063874,0.31102313867819753,275.1299991607665,Moderate,0.19256077144865763,0.06451871142722902,192
723883,723888,723888,1982-12-04,1982-12-09,1982-12-09,337,342,342,6,6,0,0,0,0.8873780790025325,0.8406679065740864,0.03942630726679875,5.044007439444519,0.32658146888979545,0.27219384101131033,0.0424214483869718,1.6331630460678621,16.1200008392334,16.25000031789145,0.10000003179046102,97.50000190734869,Moderate,0.048927228058597644,0.601380080941583,192
723906,723911,723908,1982-12-27,1983-01-01,1982-12-29,360,365,362,6,6,0,0,0,0.7770820389828579,0.5958889312312623,0.12543173227437215,3.575333587387574,0.3847100319401413,0.2069570592654776,0.11639133590324749,1.2417423555928657,14.8900003433228,14.690000057220466,0.17654077086762798,88.1400003433228,Moderate,0.15216320293705082,0.1717061067197935,192
723915,723928,723924,1983-01-05,1983-01-18,1983-01-14,369,382,378,14,9,2,0,1,1.144114172150676,0.4636884981424056,0.3105640051603969,6.491638973993679,0.8593874254534306,0.16461977980653852,0.3115168657309659,2.3046769172915393,14.7200002670288,14.11499990735735,0.3277140274318833,197.6099987030029,Extreme,0.10411966189291605,0.19380340833715337,192
723938,723950,723941,1983-01-28,1983-02-09,1983-01-31,392,404,395,13,3,4,4,0,0.9029171322869374,0.516871460539612,0.2575775012650103,6.719328987014956,0.6648383909656435,0.28595040181730924,0.25365671594387035,3.7173552236250202,14.1499996185303,13.73615382267879,0.27669860121071255,178.56999969482428,Severe,0.17813285883858093,0.0704774689407079,192
723959,723983,723972,1983-02-18,1983-03-14,1983-03-03,413,437,426,25,5,14,3,0,0.8441597129430853,0.4954552488142749,0.2215079296165612,12.386381220356872,0.6163552438058879,0.2642826149232912,0.21797309887156469,6.60706537308228,14.1000003814697,13.748400001525882,0.284389590332382,343.71000003814703,Severe,0.05416908009668613,0.034300846575047124,192
723988,723992,723989,1983-03-19,1983-03-23,1983-03-20,442,446,443,5,1,1,0,3,1.376640428608587,0.9586333532209199,0.39031665671496224,4.7931667661046,1.132387179713044,0.7133161889352945,0.3917901296119123,3.5665809446764722,14.9200000762939,14.52800006866454,0.36007766487757836,72.6400003433227,Extreme,0.5427139255789264,0.3160878521128243,192
724101,724109,724108,1983-07-10,1983-07-18,1983-07-17,555,563,562,9,9,0,0,0,1.6264038744237617,1.2958852208269935,0.16008244895557658,11.662966987442942,0.7783221952377062,0.41194233774711997,0.1757149996606614,3.7074810397240796,25.1499996185303,24.60777748955621,0.2947231616856069,221.4699974060059,Moderate,0.127220140212341,0.7610409833179533,192
724114,724125,724119,1983-07-23,1983-08-03,1983-07-28,568,579,573,12,3,3,6,0,2.472871257771345,1.7566156501467873,0.5334230204808357,21.07938780176145,1.819677808207821,1.1058010747355722,0.5470746918642163,13.269612896826867,26.6000003814697,25.88916667302449,0.5719185996470015,310.6700000762939,Severe,0.4167717375351465,0.3035061819633454,192
724614,724618,724618,1984-12-04,1984-12-08,1984-12-08,1068,1072,1072,5,4,1,0,0,1.2080248857012013,0.9373256279477374,0.18294858185631918,4.686628139738687,0.642774378868813,0.36731607129495353,0.1855359168354936,1.8365803564747676,16.5100002288818,16.3819999694824,0.10225500714930216,81.909999847412,Strong,0.3621658939720018,0.6506476840790665,192
724624,724633,724631,1984-12-14,1984-12-23,1984-12-21,1078,1087,1085,10,9,1,0,0,1.0642751384701938,0.7607854621877902,0.19315938545043276,7.607854621877902,0.5870326472866942,0.26731930425090555,0.1947109545231809,2.6731930425090553,15.5600004196167,15.4,0.2469413832638766,154.0,Strong,0.06318609955061791,0.27268548311887064,192
724904,724938,724927,1985-09-20,1985-10-24,1985-10-13,1358,1392,1381,35,14,15,6,0,2.3669149372414005,1.5520394830926145,0.3966009940198819,54.321381908241506,1.7447090641144456,0.8923852289437169,0.40326444649031085,31.23348301303009,22.3899993896484,22.069999967302596,0.9164310530913129,772.4499988555908,Severe,0.07047399367838093,0.14689066524200162,192
