48.294,48.477,37.055,60.661,46.12,42.091
39.522,39.38,45.126,60.262,53.413,40.896
41.491,38.788,43.237,60.245,51.794,46.17
39.711,41.338,39.857,54.66,51.86,43.668
48.768,47.049,43.293,62.068,49.101,41.023
38.34,40.509,36.499,58.707,53.503,41.808
35.517,39.243,40.571,56.022,45.001,42.097
42.869,41.779,37.068,59.918,48.054,41.258
46.571,39.681,48.113,58.853,53.783,47.135
40.756,43.885,34.594,62.046,49.687,45.998
45.145,47.137,43.076,62.795,52.481,46.413
42.569,42.961,42.398,59.216,47.613,38.588
39.453,47.561,48.024,60.682,46.182,44.11
40.99,40.193,43.188,61.964,52.911,46.052
31.717,35.831,38.143,56.881,52.009,44.207
40.051,48.366,36.294,64.319,49.983,41.783
46.563,42.014,47.126,63.879,52.899,42.321
41.485,36.947,42.145,62.254,50.991,45.374
39.815,43.394,38.299,63.118,57.164,41.257
42.024,45.479,46.922,59.817,53.683,47.278
44.853,43.714,42.965,48.981,45.767,39.79
31.506,33.197,33.239,51.086,45.576,39.71
39.027,36.4,33.142,55.582,47.745,40.699
32.519,44.651,40.168,57.609,52.2,45.179
44.269,46.593,48.934,58.742,54.927,44.201
48.658,48.243,42.37,62.495,53.364,47.062
38.998,39.846,38.777,56.374,56.091,42.956
38.117,38.585,36.542,57.349,52.356,40.964
47.159,41.782,39.775,57.624,48.356,44.982
39.812,37.266,48.107,63.134,51.374,48.67
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
