48.294,48.477,111.14,90.147,194.75,151.99
39.522,39.38,103.55,81.807,151.62,183.85
41.491,38.788,43.237,94.461,83.994,161.45
39.711,41.338,39.857,65.666,148.99,119.77
48.768,47.049,43.293,91.25,173.62,145.33
38.34,40.509,36.499,93.748,107.41,127.67
35.517,39.243,114.93,92.324,184.86,160.64
42.869,41.779,37.068,96.449,169.66,151.55
46.571,39.681,48.113,58.853,91.878,147.57
40.756,43.885,104.02,100.33,117.3,112.84
45.145,47.137,43.076,89.616,160.86,148.01
42.569,42.961,118.44,72.518,170.01,185.9
39.453,47.561,48.024,83.598,171.82,166.63
40.99,40.193,114.63,97.378,175.53,187.66
31.717,35.831,38.143,56.881,173.61,87.615
40.051,48.366,36.294,114.21,105.95,129.16
46.563,42.014,118.16,99.666,158.68,169.82
41.485,36.947,42.145,107.39,168.34,79.031
39.815,43.394,114.01,100.3,167.76,177.24
42.024,45.479,46.922,59.817,87.849,135.65
44.853,43.714,100.99,62.637,154.92,175.02
31.506,33.197,128.02,98.533,178.53,168.91
39.027,36.4,104.27,99.262,161.86,139.93
32.519,44.651,108.89,89.02,158.99,161.33
44.269,46.593,48.934,70.571,166.34,154.36
48.658,48.243,103.35,82.519,145.83,155.37
38.998,39.846,109.61,92.97,163.46,133.14
38.117,38.585,36.542,57.349,90.511,95.91
47.159,41.782,99.199,80.434,175.51,151.29
39.812,37.266,112.84,95.019,179.58,166.25
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
